ens_gene	Symbol	Uniq_syms	entrez	Gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000038332.13	Sesn1	Sesn1	140742	sestrin 1	1958.2546328170288	0.18812869357571987	0.12121576041647597	5.018795300751666e-4	0.041753682247058825
ENSMUSG00000054342.8	Kcnn4	Kcnn4	16534	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	4415.867596448326	0.168342814222831	0.10036101626689686	5.121631224068786e-4	0.04232516043570445
ENSMUSG00000068735.14	Trp53i11	Trp53i11	277414	transformation related protein 53 inducible protein 11	1557.8291410289605	0.1870049079383854	0.12206576414222879	5.395789484738183e-4	0.04429550096212882
ENSMUSG00000053044.8	Cd8b1	Cd8b1	12526	CD8 subunit beta 1	33685.70362654982	0.17065779203108375	0.1044064654402103	5.443292767685035e-4	0.04439148496593664
ENSMUSG00000030134.11	Rasgef1a	Rasgef1a	70727	RasGEF domain family, member 1A	80.2795221114036	0.2681347279267878	0.2993417101190658	5.495556053620904e-4	0.04452477963443446
ENSMUSG00000023830.14	Igf2r	Igf2r	16004	insulin-like growth factor 2 receptor	3443.8868163814996	-0.19569509340022587	0.13292404758564141	5.692460286593238e-4	0.04582060890429206
ENSMUSG00000032518.6	Rpsa	Rpsa	16785	ribosomal protein SA	14224.10922032173	-0.19139861063174504	0.12876448012144143	5.770642119494043e-4	0.045908500959654264
ENSMUSG00000042524.14	Sun2	Sun2	223697	Sad1 and UNC84 domain containing 2	1924.3409429906706	-0.23086554783825322	0.1715604406038988	5.777449297923576e-4	0.045908500959654264
ENSMUSG00000105457.1	NA	ENSMUSG00000105457.1	NA	NA	70.55171084901374	-0.2559737379688779	0.30685128325118655	5.987818490539185e-4	0.04692697840809594
ENSMUSG00000018774.13	Cd68	Cd68	12514	CD68 antigen	908.4772939425686	-0.20714785380822412	0.14704960665028258	6.002647484594675e-4	0.04692697840809594
ENSMUSG00000027502.11	Rtf2	Rtf2	66404	replication termination factor 2	3687.4112033512483	0.14427245231636027	0.07477959716345797	6.019191325336604e-4	0.04692697840809594
ENSMUSG00000112111.1	NA	ENSMUSG00000112111.1	NA	NA	336.62665722967057	-0.23882263063467057	0.18444574399668842	6.101544384924106e-4	0.0470490668364189
ENSMUSG00000064363.1	ND4	ND4	17719	NADH dehydrogenase subunit 4	13788.589644920121	-0.17499741989178808	0.11232875398980371	6.118140235366382e-4	0.0470490668364189
ENSMUSG00000026174.9	Cnot9	Cnot9	58184	CCR4-NOT transcription complex, subunit 9	2412.7103923824684	0.16253109118013884	0.09787092478953745	6.148716382300631e-4	0.0470490668364189
ENSMUSG00000031391.18	L1cam	L1cam	16728	L1 cell adhesion molecule	1741.335435326173	0.16851810037729925	0.10590613565555952	6.37741888543473e-4	0.04849968374469258
ENSMUSG00000075014.1	NA	ENSMUSG00000075014.1	NA	NA	52.8716664656868	0.22741911332454376	0.3471376747572175	6.555621369971356e-4	0.04955090396473471
ENSMUSG00000041420.18	Meis3	Meis3	17537	Meis homeobox 3	855.4565453232078	0.1759142710517417	0.11550365744373475	6.601287309605489e-4	0.0495936712059816
ENSMUSG00000106717.1	NA	ENSMUSG00000106717.1	NA	NA	139.24625371569755	-0.24335756925059565	0.30033792293044026	6.853228817065131e-4	0.051176279768879125
ENSMUSG00000053641.9	Dennd4a	Dennd4a	102442	DENN domain containing 4A	3747.361742570081	-0.1647831102439399	0.10495970063585762	7.300058010362852e-4	0.054153507071364265
ENSMUSG00000061950.17	Ppp4r1	Ppp4r1	70351	protein phosphatase 4, regulatory subunit 1	2106.3219382384095	0.1552844355534493	0.09310216665358649	7.339294278790897e-4	0.054153507071364265
ENSMUSG00000038633.5	Degs1	Degs1	13244	delta 4-desaturase, sphingolipid 1	4163.299107188455	0.1602694047185537	0.10007564252186767	7.516884918416445e-4	0.05513568369744985
ENSMUSG00000043733.14	Ptpn11	Ptpn11	19247	protein tyrosine phosphatase, non-receptor type 11	1488.0856309971139	-0.17435532150924518	0.11773129098820416	7.572744778540986e-4	0.05519932265671575
ENSMUSG00000031467.10	Agpat5	Agpat5	52123	1-acylglycerol-3-phosphate O-acyltransferase 5	903.1822810446852	0.18273455221344134	0.12814262086132522	7.650773624377553e-4	0.05519932265671575
ENSMUSG00000049124.4	NA	ENSMUSG00000049124.4	NA	NA	1997.9046421226687	-0.20211322663312456	0.1513505433057487	7.659150933329389e-4	0.05519932265671575
ENSMUSG00000018362.14	Kpna2	Kpna2	16647	karyopherin subunit alpha 2	2620.9113176539213	0.18393455745688214	0.1302550266894815	7.800648758140789e-4	0.05589412832711747
ENSMUSG00000019066.13	Rab3d	Rab3d	19340	RAB3D, member RAS oncogene family	980.9833455111299	0.1806694006297637	0.12704705697820412	7.9685789237765e-4	0.0567692553673181
ENSMUSG00000100744.1	NA	ENSMUSG00000100744.1	NA	NA	11.64977706221085	-0.11143179691429918	0.38215844300723717	8.073929514192533e-4	NA
ENSMUSG00000050621.7	Rps27rt	Rps27rt	100043813	ribosomal protein S27, retrogene	2982.1595285751237	-0.20077956202398253	0.15272675967583796	8.185217008346757e-4	0.05784942756914951
ENSMUSG00000060519.11	Tor3a	Tor3a	30935	torsin family 3, member A	1428.3880395158208	0.15615585593671774	0.09706476699106506	8.213536021434586e-4	0.05784942756914951
ENSMUSG00000027593.15	Raly	Raly	19383	hnRNP-associated with lethal yellow	1731.5836068804797	-0.17073069595660298	0.11651677724177467	8.409716222612567e-4	0.058896521070906996
ENSMUSG00000018451.7	6330403K07Rik	6330403K07Rik	103712	RIKEN cDNA 6330403K07 gene	371.7226709612483	0.21647182330906167	0.1766874013743067	8.621806128064038e-4	0.06004264537274259
ENSMUSG00000031132.1	Cd40lg	Cd40lg	21947	CD40 ligand	525.8659667206468	0.23753555006213906	0.2238697071682261	8.72685368262781e-4	0.06036146134567453
ENSMUSG00000026796.16	Niban2	Niban2	227737	niban apoptosis regulator 2	918.5013384754847	0.18149347429749138	0.13147654667955014	8.764975025993398e-4	0.06036146134567453
ENSMUSG00000029823.16	Luc7l2	Luc7l2	192196	LUC7-like 2 (S. cerevisiae)	4074.348909700107	-0.15926773299684102	0.10331873962692756	8.881533657276597e-4	0.06056981715348688
ENSMUSG00000036391.16	Sec24a	Sec24a	77371	SEC24 homolog A, COPII coat complex component	1327.8298518106735	-0.1859912202907833	0.13771782978540004	8.892954761160545e-4	0.06056981715348688
ENSMUSG00000085786.1	NA	ENSMUSG00000085786.1	NA	NA	53.987884137346434	-0.18894778300562295	0.32915560410440126	9.370985670948637e-4	0.06347690621698324
ENSMUSG00000040268.17	Plekha1	Plekha1	101476	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	548.4763231761377	0.21752565714208966	0.1890315213447148	9.830800376711395e-4	0.06622967471180133
ENSMUSG00000037679.9	Inf2	Inf2	70435	inverted formin, FH2 and WH2 domain containing	486.2733444169153	0.17427742326767037	0.12720730784430878	0.0010035672255150625	0.06724442879721468
ENSMUSG00000026700.4	Tnfsf4	Tnfsf4	22164	tumor necrosis factor (ligand) superfamily, member 4	30.013865056384574	-0.16929068339347303	0.3431493652249068	0.0010057638273133728	NA
ENSMUSG00000032846.10	Zswim6	Zswim6	67263	zinc finger SWIM-type containing 6	1057.4077455755435	-0.21792233683329296	0.19692575008633498	0.0010472932945645736	0.06979703053452932
ENSMUSG00000094562.5	Trav13-4-dv7	Trav13-4-dv7	100113412	T cell receptor alpha variable 13-4-DV7	161.96012326880182	-0.21918294420494383	0.2439799558018868	0.0010980503910744072	0.0727884098810607
ENSMUSG00000042349.13	Ikbke	Ikbke	56489	inhibitor of kappaB kinase epsilon	2198.1862381370292	0.15330278674436573	0.10215030393311261	0.0011283164338861044	0.07439686443857527
ENSMUSG00000106024.1	NA	ENSMUSG00000106024.1	NA	NA	12.470948859458405	0.12171008175257032	0.35313094945992735	0.001137568086871348	NA
ENSMUSG00000025323.10	Sp4	Sp4	20688	trans-acting transcription factor 4	1712.1500730051116	-0.14819114463164818	0.09494917459547016	0.001139346472315982	0.07453487580929068
ENSMUSG00000059901.12	Adamts14	Adamts14	237360	ADAM metallopeptidase with thrombospondin type 1 motif 14	611.994737052949	-0.2155179166255178	0.20391732214100503	0.0011424351729400798	0.07453487580929068
ENSMUSG00000033213.16	AA467197	AA467197	433470	expressed sequence AA467197	578.3630447012313	-0.21059623944393188	0.1935621895772343	0.0011680681630511591	0.07580823533603229
ENSMUSG00000087370.3	Tmem170b	Tmem170b	621976	transmembrane protein 170B	970.7578990571037	0.18172859695942323	0.1450378926027045	0.0011924820118590135	0.07698961989064755
ENSMUSG00000079435.9	Rpl36a	Rpl36a	19982	ribosomal protein L36A	4472.930467909592	-0.16903148891727285	0.12727936424043815	0.0012099606480683765	0.0774866472841334
ENSMUSG00000031785.16	Adgrg1	Adgrg1	14766	adhesion G protein-coupled receptor G1	149.18499787920686	-0.20449688923901832	0.25651998639776297	0.0012126822824396484	0.0774866472841334
ENSMUSG00000053137.7	Mapk11	Mapk11	19094	mitogen-activated protein kinase 11	315.4315725244309	0.18623891239708662	0.15351240953350062	0.0012306960506066876	0.07823440124779743
ENSMUSG00000056899.10	Immp2l	Immp2l	93757	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)	134.27122260200517	-0.21186500833640623	0.23084290293318493	0.0012459247676640136	0.07879838479573016
ENSMUSG00000053964.17	Lgals4	Lgals4	16855	lectin, galactose binding, soluble 4	863.3661397887228	0.16519977688510534	0.12338918352130078	0.001261555126260041	0.07887991068920655
ENSMUSG00000082741.2	NA	ENSMUSG00000082741.2	NA	NA	191.89450958426556	-0.21135299301774108	0.2232556736586854	0.0012684524380917519	0.07887991068920655
ENSMUSG00000062647.16	Rpl7a	Rpl7a	27176	ribosomal protein L7A	5985.195011538089	-0.13609774051786183	0.0793784869420655	0.001268578845343428	0.07887991068920655
ENSMUSG00000072294.5	Klf12	Klf12	16597	Kruppel-like transcription factor 12	125.88520808088988	0.18838830083333621	0.2726713851216947	0.0012726671618135939	0.07887991068920655
ENSMUSG00000041801.5	Phlda3	Phlda3	27280	pleckstrin homology like domain, family A, member 3	161.95540884719867	-0.20823526711262283	0.22794453507788992	0.0013142267624767679	0.08105052212767172
ENSMUSG00000029771.12	Irf5	Irf5	27056	interferon regulatory factor 5	391.5327299359041	0.1788820129209794	0.14642327350862183	0.0013305260556163497	0.08153100490691556
ENSMUSG00000025875.14	Tspan17	Tspan17	74257	tetraspanin 17	103.65302982299144	0.2071724438045153	0.22643692545584457	0.001336886390914124	0.08153100490691556
ENSMUSG00000037221.13	Mospd3	Mospd3	68929	motile sperm domain containing 3	1979.1783003666515	0.14440808951833625	0.09406701506584893	0.0013417493547120663	0.08153100490691556
ENSMUSG00000051998.14	Lax1	Lax1	240754	lymphocyte transmembrane adaptor 1	4327.62664715376	-0.12861287117485515	0.06921698375642996	0.0013599023295371405	0.08223097208264582
ENSMUSG00000025742.5	Prps2	Prps2	110639	phosphoribosyl pyrophosphate synthetase 2	1251.4662797195263	-0.14317381286206574	0.09365607752160468	0.00141033515639496	0.08461644341217589
ENSMUSG00000078763.2	Slfn1	Slfn1	20555	schlafen 1	3536.2909740629443	0.1381877333230396	0.08565490170161257	0.0014130045003485326	0.08461644341217589
ENSMUSG00000042842.11	Serpinb6b	Serpinb6b	20708	serine (or cysteine) peptidase inhibitor, clade B, member 6b	2308.418339954445	-0.18361578582587007	0.1595482288163683	0.001450761451519378	0.08645980265881831
ENSMUSG00000020644.9	Id2	Id2	15902	inhibitor of DNA binding 2	37276.6553769172	-0.12011384326186797	0.058363029025692716	0.0015069618935860665	0.08926313242751115
ENSMUSG00000025558.19	Dock9	Dock9	105445	dedicator of cytokinesis 9	786.0513813688852	-0.1750719167152783	0.14762065503348548	0.001516220191878806	0.08926313242751115
ENSMUSG00000023495.13	Pcbp4	Pcbp4	59092	poly(rC) binding protein 4	389.97790889027806	0.17249547580623745	0.14342513018887743	0.001519403109245309	0.08926313242751115
ENSMUSG00000024590.8	Lmnb1	Lmnb1	16906	lamin B1	1069.0496962051793	-0.18734656370497194	0.17320689530930047	0.001567252880518756	0.091639937296747645
ENSMUSG00000108926.1	NA	ENSMUSG00000108926.1	NA	NA	3.606080721505802	-0.04171876441930096	0.32836738898070367	0.0015792378334465252	NA
ENSMUSG00000060121.15	Gemin2	Gemin2	66603	gem nuclear organelle associated protein 2	1124.88957803848	0.16694019882546812	0.136361398476689	0.0015813682652394022	0.09203117847843957
ENSMUSG00000062380.4	Tubb3	Tubb3	22152	tubulin, beta 3 class III	183.13366845370888	0.19049905480412588	0.18313206151524583	0.0015972120530737847	0.09233475246409391
ENSMUSG00000036980.13	Taf6	Taf6	21343	TATA-box binding protein associated factor 6	1285.8630581004688	0.15030381289998787	0.10966587809137333	0.001601482073231703	0.09233475246409391
ENSMUSG00000084106.4	Gm6136	Gm6136	620213	ribosomal protein L6 pseudogene	604.1185603366993	-0.18565365609601925	0.1722774081911986	0.0016126552097205599	0.09254849064674102
ENSMUSG00000035000.8	Dpp4	Dpp4	13482	dipeptidylpeptidase 4	4021.3778006344987	-0.12505365771843036	0.06751024068384356	0.0016220103343503054	0.09265640601201099
ENSMUSG00000056476.13	Med12l	Med12l	329650	mediator complex subunit 12-like	664.3848798474164	-0.16888446394723583	0.14255047992631675	0.0016665569971407194	0.09476440613099246
ENSMUSG00000070056.6	Mfhas1	Mfhas1	52065	malignant fibrous histiocytoma amplified sequence 1	574.5457986828693	-0.1583097787780274	0.12503022441000194	0.0016821817126011288	0.09496366170010773
ENSMUSG00000029658.17	Wdr95	Wdr95	381693	WD40 repeat domain 95	2606.0093045421527	-0.16388090272154932	0.13454459727659515	0.001685382831076452	0.09496366170010773
ENSMUSG00000022199.12	Slc22a17	Slc22a17	59049	solute carrier family 22 (organic cation transporter), member 17	42.01217287450672	0.15202997380797445	0.27358992314390274	0.0017013077884224057	0.09542720065739431
ENSMUSG00000026594.14	Ralgps2	Ralgps2	78255	Ral GEF with PH domain and SH3 binding motif 2	126.86556371351946	0.19070025291048845	0.21279583433165647	0.0017209739486820808	0.09609546426965349
ENSMUSG00000028953.10	Abcf2	Abcf2	27407	ATP-binding cassette, sub-family F member 2	2297.099810003571	0.12706839396933783	0.07288113533047784	0.001754072677519097	0.09750441663913331
ENSMUSG00000007872.3	Id3	Id3	15903	inhibitor of DNA binding 3	261.84233678057694	0.18578025237786167	0.2236157430300777	0.0017764501904124518	0.09830748464443194
ENSMUSG00000037013.17	Ss18	Ss18	268996	SS18, subunit of BAF chromatin remodeling complex	7838.849051725157	0.12801415061130483	0.0751214694332211	0.0017917853399721905	0.09871542699686789
ENSMUSG00000018040.9	Rrp7a	Rrp7a	74778	ribosomal RNA processing 7 homolog A	1953.3072019899657	0.15067613126172405	0.1156189440187036	0.0018212776810919823	0.09989627493281511
ENSMUSG00000026972.15	Arrdc1	Arrdc1	215705	arrestin domain containing 1	5025.226212476221	0.12198113561194164	0.06533066998949981	0.001840345869387473	0.10049747751950272
ENSMUSG00000038843.18	Gcnt1	Gcnt1	14537	glucosaminyl (N-acetyl) transferase 1, core 2	129.4136552226245	-0.18395666245913228	0.19834612823464262	0.001920405273460428	0.10439491380366622
ENSMUSG00000067288.13	Rps28	Rps28	54127	ribosomal protein S28	4833.746873508967	-0.13620682832752615	0.09222666685401762	0.0019285604437753764	0.10439491380366622
ENSMUSG00000020014.17	Cfap54	Cfap54	380654	cilia and flagella associated protein 54	27.425944652440986	-0.1253399195435672	0.28188083980329026	0.001956765006679125	NA
ENSMUSG00000000378.15	Ccm2	Ccm2	216527	cerebral cavernous malformation 2	5172.380260450449	0.13054999398680628	0.08289266577362193	0.0019899905354126583	0.10608652061103485
ENSMUSG00000064345.1	ND2	ND2	17717	NADH dehydrogenase subunit 2	18765.119747785404	-0.14111473931495494	0.1026651939277287	0.0020053187557861553	0.10608652061103485
ENSMUSG00000104413.1	Gm37065	Gm37065	105244010	predicted gene, 37065	98.05240740342751	-0.17791296395147738	0.21799720669835318	0.002013428628027462	0.10608652061103485
ENSMUSG00000038025.8	Phf2	Phf2	18676	PHD finger protein 2	1006.5190500016043	0.14233434193354577	0.10510643563477039	0.0020156121071899943	0.10608652061103485
ENSMUSG00000076858.3	Trav3-4	Trav3-4	211027	T cell receptor alpha variable 3-4	67.27114173884958	0.13282415831371716	0.2705043183367827	0.0020174053745236737	0.10608652061103485
ENSMUSG00000079003.3	Samd1	Samd1	666704	sterile alpha motif domain containing 1	127.39464074453807	0.17684498631953607	0.2198456843580639	0.002021068098318039	0.10608652061103485
ENSMUSG00000038126.17	Mphosph9	Mphosph9	269702	M-phase phosphoprotein 9	712.7971598583372	-0.14716381440777385	0.11423516326209804	0.0020294890206259677	0.10608652061103485
ENSMUSG00000029469.14	Ift81	Ift81	12589	intraflagellar transport 81	124.55475508047986	-0.03576749688774593	0.3528921966444724	0.002032025746973137	0.10608652061103485
ENSMUSG00000039157.12	Eeig1	Eeig1	98952	estrogen-induced osteoclastogenesis regulator 1	3511.0298602606963	-0.12872848006063883	0.08027837139065674	0.002038779453411514	0.10608652061103485
ENSMUSG00000019461.12	Plscr3	Plscr3	70310	phospholipid scramblase 3	89.66974825029239	0.16997432168424978	0.22983715513387365	0.002045391934982037	0.10608652061103485
ENSMUSG00000055027.17	Smyd1	Smyd1	12180	SET and MYND domain containing 1	282.5668697301003	0.17990546782794567	0.2005032885746421	0.002054744078561569	0.10612753165770504
ENSMUSG00000085302.3	Trav8-2	Trav8-2	193587	T-cell receptor alpha variable 8-2	138.27536204435393	0.1646686253154095	0.23452067054734846	0.002078078355006666	0.10658554174389458
ENSMUSG00000049775.16	Tmsb4x	Tmsb4x	19241	thymosin, beta 4, X chromosome	280797.53520277265	-0.13570922514101902	0.09410073444447968	0.002080808414167674	0.10658554174389458
ENSMUSG00000012848.15	Rps5	Rps5	20103	ribosomal protein S5	16689.586737172456	-0.15315617304903903	0.12738766594273468	0.0021127655533180376	0.10746281400168542
ENSMUSG00000104231.1	NA	ENSMUSG00000104231.1	NA	NA	9.3071124971403	-0.03790758044121036	0.2797225695425945	0.0021155581673645138	NA
ENSMUSG00000058006.12	Mdn1	Mdn1	100019	midasin AAA ATPase 1	752.2146041674972	-0.15034923426972233	0.12235124181316952	0.002123508891351569	0.10746281400168542
ENSMUSG00000032058.14	Ppp2r1b	Ppp2r1b	73699	protein phosphatase 2, regulatory subunit A, beta	3226.4207303406524	0.12821367568085265	0.08080097135153283	0.0021351192481955123	0.10746281400168542
ENSMUSG00000094955.2	NA	ENSMUSG00000094955.2	NA	NA	2366.137484272665	-0.16448726132950395	0.15090840545430298	0.0021391577306837666	0.10746281400168542
ENSMUSG00000048027.9	Rgmb	Rgmb	68799	repulsive guidance molecule family member B	58.966657282944176	0.1554141980318101	0.24087148782811485	0.002141280659762528	0.10746281400168542
ENSMUSG00000029994.17	Anxa4	Anxa4	11746	annexin A4	1729.4295220985496	0.13421987610465053	0.0938942671691284	0.002228071860486581	0.11136765638141799
ENSMUSG00000024053.11	Emilin2	Emilin2	246707	elastin microfibril interfacer 2	201.9474885089406	0.1739899865216677	0.18561848135790196	0.0022385868678644863	0.11144386672308502
ENSMUSG00000015839.6	Nfe2l2	Nfe2l2	18024	nuclear factor, erythroid derived 2, like 2	1959.6996020062893	0.13095760081799657	0.08791768009772385	0.002249476585298059	0.11152443185620751
ENSMUSG00000073643.11	Wdfy1	Wdfy1	69368	WD repeat and FYVE domain containing 1	1289.370343007516	0.12859950379549626	0.08344769737576814	0.0022581988057363733	0.11152443185620751
ENSMUSG00000031207.16	Msn	Msn	17698	moesin	51078.785030190666	0.10936326832889483	0.05116882229392051	0.002398713076383605	0.11799383847163161
